year,age_group,id,country,path,uid
1998,18-25,0214,FRA,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0214_FRA_R_C_water.jpg,1998_18-25_0214_FRA_R_C_water
1998,18-25,5,Not Added,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_5_0010_gray.jpg,1998_18-25_5_0010_gray
1998,18-25,5,Not Added,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_5_0010_oil.jpg,1998_18-25_5_0010_oil
1998,18-25,5,Not Added,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_5_0010_pencil_gray.jpg,1998_18-25_5_0010_pencil_gray
1998,18-25,5,Not Added,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_5_0010_texture.jpg,1998_18-25_5_0010_texture
1998,18-25,5,Not Added,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_5_0010_water.jpg,1998_18-25_5_0010_water
1998,18-25,5,Not Added,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_5_0055_gray.jpg,1998_18-25_5_0055_gray
1998,18-25,5,Not Added,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_5_0055_oil.jpg,1998_18-25_5_0055_oil
1998,18-25,5,Not Added,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_5_0055_pencil_gray.jpg,1998_18-25_5_0055_pencil_gray
1998,18-25,5,Not Added,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_5_0055_texture.jpg,1998_18-25_5_0055_texture
1998,18-25,5,Not Added,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_5_0055_water.jpg,1998_18-25_5_0055_water
2000,14-17,0026,VNM,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0026_VIE_R_C_gray.jpg,2000_14-17_0026_VIE_R_C_gray
2000,14-17,0026,VNM,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0026_VIE_R_C_oil.jpg,2000_14-17_0026_VIE_R_C_oil
2000,14-17,0026,VNM,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0026_VIE_R_C_pencil_gray.jpg,2000_14-17_0026_VIE_R_C_pencil_gray
2000,14-17,0026,VNM,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0026_VIE_R_C_texture.jpg,2000_14-17_0026_VIE_R_C_texture
2000,14-17,0026,VNM,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0026_VIE_R_C_water.jpg,2000_14-17_0026_VIE_R_C_water
2000,14-17,0443,UKR,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0443_UKR_R_C_gray.jpg,2000_14-17_0443_UKR_R_C_gray
2000,14-17,0443,UKR,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0443_UKR_R_C_oil.jpg,2000_14-17_0443_UKR_R_C_oil
2000,14-17,0443,UKR,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0443_UKR_R_C_pencil_gray.jpg,2000_14-17_0443_UKR_R_C_pencil_gray
2000,14-17,0443,UKR,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0443_UKR_R_C_texture.jpg,2000_14-17_0443_UKR_R_C_texture
2000,14-17,0443,UKR,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0443_UKR_R_C_water.jpg,2000_14-17_0443_UKR_R_C_water
2000,14-17,0896,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0896_TCH_R_C_crop_gray.jpg,2000_14-17_0896_TCH_R_C_crop_gray
2000,14-17,0896,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0896_TCH_R_C_crop_oil.jpg,2000_14-17_0896_TCH_R_C_crop_oil
2000,14-17,0896,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0896_TCH_R_C_crop_pencil_gray.jpg,2000_14-17_0896_TCH_R_C_crop_pencil_gray
2000,14-17,0896,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0896_TCH_R_C_crop_texture.jpg,2000_14-17_0896_TCH_R_C_crop_texture
2000,14-17,0896,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0896_TCH_R_C_crop_water.jpg,2000_14-17_0896_TCH_R_C_crop_water
2000,14-17,0897,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0897_TCH_R_C_crop_gray.jpg,2000_14-17_0897_TCH_R_C_crop_gray
2000,14-17,0897,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0897_TCH_R_C_crop_oil.jpg,2000_14-17_0897_TCH_R_C_crop_oil
2000,14-17,0897,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0897_TCH_R_C_crop_pencil_gray.jpg,2000_14-17_0897_TCH_R_C_crop_pencil_gray
2000,14-17,0897,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0897_TCH_R_C_crop_texture.jpg,2000_14-17_0897_TCH_R_C_crop_texture
2000,14-17,0897,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0897_TCH_R_C_crop_water.jpg,2000_14-17_0897_TCH_R_C_crop_water
2000,14-17,0898,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0898_TCH_R_C_crop_gray.jpg,2000_14-17_0898_TCH_R_C_crop_gray
2000,14-17,0898,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0898_TCH_R_C_crop_oil.jpg,2000_14-17_0898_TCH_R_C_crop_oil
2000,14-17,0898,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0898_TCH_R_C_crop_pencil_gray.jpg,2000_14-17_0898_TCH_R_C_crop_pencil_gray
2000,14-17,0898,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0898_TCH_R_C_crop_texture.jpg,2000_14-17_0898_TCH_R_C_crop_texture
2000,14-17,0898,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0898_TCH_R_C_crop_water.jpg,2000_14-17_0898_TCH_R_C_crop_water
2000,14-17,0899,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0899_TCH_R_C_crop_gray.jpg,2000_14-17_0899_TCH_R_C_crop_gray
2000,14-17,0899,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0899_TCH_R_C_crop_oil.jpg,2000_14-17_0899_TCH_R_C_crop_oil
2000,14-17,0899,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0899_TCH_R_C_crop_pencil_gray.jpg,2000_14-17_0899_TCH_R_C_crop_pencil_gray
2000,14-17,0899,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0899_TCH_R_C_crop_texture.jpg,2000_14-17_0899_TCH_R_C_crop_texture
2000,14-17,0899,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0899_TCH_R_C_crop_water.jpg,2000_14-17_0899_TCH_R_C_crop_water
2000,14-17,0900,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0900_TCH_R_C_crop_gray.jpg,2000_14-17_0900_TCH_R_C_crop_gray
2000,14-17,0900,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0900_TCH_R_C_crop_oil.jpg,2000_14-17_0900_TCH_R_C_crop_oil
2000,14-17,0900,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0900_TCH_R_C_crop_pencil_gray.jpg,2000_14-17_0900_TCH_R_C_crop_pencil_gray
2000,14-17,0900,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0900_TCH_R_C_crop_texture.jpg,2000_14-17_0900_TCH_R_C_crop_texture
2000,14-17,0900,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0900_TCH_R_C_crop_water.jpg,2000_14-17_0900_TCH_R_C_crop_water
2000,14-17,0901,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0901_TCH_R_C_crop_gray.jpg,2000_14-17_0901_TCH_R_C_crop_gray
2000,14-17,0901,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0901_TCH_R_C_crop_oil.jpg,2000_14-17_0901_TCH_R_C_crop_oil
2000,14-17,0901,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0901_TCH_R_C_crop_pencil_gray.jpg,2000_14-17_0901_TCH_R_C_crop_pencil_gray
2000,14-17,0901,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0901_TCH_R_C_crop_texture.jpg,2000_14-17_0901_TCH_R_C_crop_texture
2000,14-17,0901,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0901_TCH_R_C_crop_water.jpg,2000_14-17_0901_TCH_R_C_crop_water
2000,14-17,0902,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0902_TCH_R_C_crop_gray.jpg,2000_14-17_0902_TCH_R_C_crop_gray
2000,14-17,0902,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0902_TCH_R_C_crop_oil.jpg,2000_14-17_0902_TCH_R_C_crop_oil
2000,14-17,0902,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0902_TCH_R_C_crop_pencil_gray.jpg,2000_14-17_0902_TCH_R_C_crop_pencil_gray
2000,14-17,0902,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0902_TCH_R_C_crop_texture.jpg,2000_14-17_0902_TCH_R_C_crop_texture
2000,14-17,0902,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0902_TCH_R_C_crop_water.jpg,2000_14-17_0902_TCH_R_C_crop_water
2000,14-17,0903,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0903_TCH_R_C_crop_gray.jpg,2000_14-17_0903_TCH_R_C_crop_gray
2000,14-17,0903,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0903_TCH_R_C_crop_oil.jpg,2000_14-17_0903_TCH_R_C_crop_oil
2000,14-17,0903,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0903_TCH_R_C_crop_pencil_gray.jpg,2000_14-17_0903_TCH_R_C_crop_pencil_gray
2000,14-17,0903,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0903_TCH_R_C_crop_texture.jpg,2000_14-17_0903_TCH_R_C_crop_texture
2000,14-17,0903,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0903_TCH_R_C_crop_water.jpg,2000_14-17_0903_TCH_R_C_crop_water
2000,14-17,0904,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0904_TCH_R_C_crop_gray.jpg,2000_14-17_0904_TCH_R_C_crop_gray
2000,14-17,0904,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0904_TCH_R_C_crop_oil.jpg,2000_14-17_0904_TCH_R_C_crop_oil
2000,14-17,0904,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0904_TCH_R_C_crop_pencil_gray.jpg,2000_14-17_0904_TCH_R_C_crop_pencil_gray
2000,14-17,0904,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0904_TCH_R_C_crop_texture.jpg,2000_14-17_0904_TCH_R_C_crop_texture
2000,14-17,0904,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0904_TCH_R_C_crop_water.jpg,2000_14-17_0904_TCH_R_C_crop_water
2000,14-17,0905,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0905_TCH_R_C_crop_gray.jpg,2000_14-17_0905_TCH_R_C_crop_gray
2000,14-17,0905,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0905_TCH_R_C_crop_oil.jpg,2000_14-17_0905_TCH_R_C_crop_oil
2000,14-17,0905,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0905_TCH_R_C_crop_pencil_gray.jpg,2000_14-17_0905_TCH_R_C_crop_pencil_gray
2000,14-17,0905,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0905_TCH_R_C_crop_texture.jpg,2000_14-17_0905_TCH_R_C_crop_texture
2000,14-17,0905,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0905_TCH_R_C_crop_water.jpg,2000_14-17_0905_TCH_R_C_crop_water
2000,14-17,0906,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0906_TCH_R_C_crop_gray.jpg,2000_14-17_0906_TCH_R_C_crop_gray
2000,14-17,0906,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0906_TCH_R_C_crop_oil.jpg,2000_14-17_0906_TCH_R_C_crop_oil
2000,14-17,0906,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0906_TCH_R_C_crop_pencil_gray.jpg,2000_14-17_0906_TCH_R_C_crop_pencil_gray
2000,14-17,0906,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0906_TCH_R_C_crop_texture.jpg,2000_14-17_0906_TCH_R_C_crop_texture
2000,14-17,0906,CZE,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0906_TCH_R_C_crop_water.jpg,2000_14-17_0906_TCH_R_C_crop_water
2000,14-17,1345,KIR,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_1345_KIR_R_C_gray.jpg,2000_14-17_1345_KIR_R_C_gray
2000,14-17,1345,KIR,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_1345_KIR_R_C_oil.jpg,2000_14-17_1345_KIR_R_C_oil
2000,14-17,1345,KIR,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_1345_KIR_R_C_pencil_gray.jpg,2000_14-17_1345_KIR_R_C_pencil_gray
2000,14-17,1345,KIR,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_1345_KIR_R_C_texture.jpg,2000_14-17_1345_KIR_R_C_texture
2000,14-17,1345,KIR,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_1345_KIR_R_C_water.jpg,2000_14-17_1345_KIR_R_C_water
2000,14-17,1583,COL,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_1583_COL_R_C_gray.jpg,2000_14-17_1583_COL_R_C_gray
2000,14-17,1583,COL,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_1583_COL_R_C_oil.jpg,2000_14-17_1583_COL_R_C_oil
2000,14-17,1583,COL,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_1583_COL_R_C_pencil_gray.jpg,2000_14-17_1583_COL_R_C_pencil_gray
2000,14-17,1583,COL,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_1583_COL_R_C_texture.jpg,2000_14-17_1583_COL_R_C_texture
2000,14-17,1583,COL,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_1583_COL_R_C_water.jpg,2000_14-17_1583_COL_R_C_water
2003,14-17,1031,FRA,image_data/drawings/TRAIN_00/modified_drawings/2003_14-17_1031_FRA_R_C_crop_gray.jpg,2003_14-17_1031_FRA_R_C_crop_gray
2003,14-17,1031,FRA,image_data/drawings/TRAIN_00/modified_drawings/2003_14-17_1031_FRA_R_C_crop_oil.jpg,2003_14-17_1031_FRA_R_C_crop_oil
2003,14-17,1031,FRA,image_data/drawings/TRAIN_00/modified_drawings/2003_14-17_1031_FRA_R_C_crop_pencil_gray.jpg,2003_14-17_1031_FRA_R_C_crop_pencil_gray
2003,14-17,1031,FRA,image_data/drawings/TRAIN_00/modified_drawings/2003_14-17_1031_FRA_R_C_crop_texture.jpg,2003_14-17_1031_FRA_R_C_crop_texture
2003,14-17,1031,FRA,image_data/drawings/TRAIN_00/modified_drawings/2003_14-17_1031_FRA_R_C_crop_water.jpg,2003_14-17_1031_FRA_R_C_crop_water
2003,14-17,1294,KAZ,image_data/drawings/TRAIN_00/modified_drawings/2003_14-17_1294_KAZ_a_R_C_gray.jpg,2003_14-17_1294_KAZ_a_R_C_gray
2003,14-17,1294,KAZ,image_data/drawings/TRAIN_00/modified_drawings/2003_14-17_1294_KAZ_a_R_C_oil.jpg,2003_14-17_1294_KAZ_a_R_C_oil
2003,14-17,1294,KAZ,image_data/drawings/TRAIN_00/modified_drawings/2003_14-17_1294_KAZ_a_R_C_pencil_gray.jpg,2003_14-17_1294_KAZ_a_R_C_pencil_gray
2003,14-17,1294,KAZ,image_data/drawings/TRAIN_00/modified_drawings/2003_14-17_1294_KAZ_a_R_C_texture.jpg,2003_14-17_1294_KAZ_a_R_C_texture
2003,14-17,1294,KAZ,image_data/drawings/TRAIN_00/modified_drawings/2003_14-17_1294_KAZ_a_R_C_water.jpg,2003_14-17_1294_KAZ_a_R_C_water
2003,14-17,1298,IND,image_data/drawings/TRAIN_00/modified_drawings/2003_14-17_1298_INE_R_C_gray.jpg,2003_14-17_1298_INE_R_C_gray
2003,14-17,1298,IND,image_data/drawings/TRAIN_00/modified_drawings/2003_14-17_1298_INE_R_C_oil.jpg,2003_14-17_1298_INE_R_C_oil
2003,14-17,1298,IND,image_data/drawings/TRAIN_00/modified_drawings/2003_14-17_1298_INE_R_C_pencil_gray.jpg,2003_14-17_1298_INE_R_C_pencil_gray
2003,14-17,1298,IND,image_data/drawings/TRAIN_00/modified_drawings/2003_14-17_1298_INE_R_C_texture.jpg,2003_14-17_1298_INE_R_C_texture
2003,14-17,1298,IND,image_data/drawings/TRAIN_00/modified_drawings/2003_14-17_1298_INE_R_C_water.jpg,2003_14-17_1298_INE_R_C_water
2003,14-17,1370,THA,image_data/drawings/TRAIN_00/modified_drawings/2003_14-17_1370_THA_R_C_gray.jpg,2003_14-17_1370_THA_R_C_gray
2003,14-17,1370,THA,image_data/drawings/TRAIN_00/modified_drawings/2003_14-17_1370_THA_R_C_oil.jpg,2003_14-17_1370_THA_R_C_oil
2003,14-17,1370,THA,image_data/drawings/TRAIN_00/modified_drawings/2003_14-17_1370_THA_R_C_pencil_gray.jpg,2003_14-17_1370_THA_R_C_pencil_gray
2003,14-17,1370,THA,image_data/drawings/TRAIN_00/modified_drawings/2003_14-17_1370_THA_R_C_texture.jpg,2003_14-17_1370_THA_R_C_texture
2003,14-17,1370,THA,image_data/drawings/TRAIN_00/modified_drawings/2003_14-17_1370_THA_R_C_water.jpg,2003_14-17_1370_THA_R_C_water
2003,18-25,0204,SUR,image_data/drawings/TRAIN_00/modified_drawings/2003_18-25_0204_SUR_R_C_gray.jpg,2003_18-25_0204_SUR_R_C_gray
2003,18-25,0204,SUR,image_data/drawings/TRAIN_00/modified_drawings/2003_18-25_0204_SUR_R_C_oil.jpg,2003_18-25_0204_SUR_R_C_oil
2003,18-25,0204,SUR,image_data/drawings/TRAIN_00/modified_drawings/2003_18-25_0204_SUR_R_C_pencil_gray.jpg,2003_18-25_0204_SUR_R_C_pencil_gray
2003,18-25,0204,SUR,image_data/drawings/TRAIN_00/modified_drawings/2003_18-25_0204_SUR_R_C_texture.jpg,2003_18-25_0204_SUR_R_C_texture
2003,18-25,0204,SUR,image_data/drawings/TRAIN_00/modified_drawings/2003_18-25_0204_SUR_R_C_water.jpg,2003_18-25_0204_SUR_R_C_water
2004,14-17,0343,BGR,image_data/drawings/TRAIN_00/modified_drawings/2004_14-17_0343_BLG_R_C_gray.jpg,2004_14-17_0343_BLG_R_C_gray
2004,14-17,0343,BGR,image_data/drawings/TRAIN_00/modified_drawings/2004_14-17_0343_BLG_R_C_oil.jpg,2004_14-17_0343_BLG_R_C_oil
2004,14-17,0343,BGR,image_data/drawings/TRAIN_00/modified_drawings/2004_14-17_0343_BLG_R_C_pencil_gray.jpg,2004_14-17_0343_BLG_R_C_pencil_gray
2004,14-17,0343,BGR,image_data/drawings/TRAIN_00/modified_drawings/2004_14-17_0343_BLG_R_C_texture.jpg,2004_14-17_0343_BLG_R_C_texture
2004,14-17,0343,BGR,image_data/drawings/TRAIN_00/modified_drawings/2004_14-17_0343_BLG_R_C_water.jpg,2004_14-17_0343_BLG_R_C_water
2005,14-17,0245,GRC,image_data/drawings/TRAIN_00/modified_drawings/2005_14-17_0245_GRE_R_C_gray.jpg,2005_14-17_0245_GRE_R_C_gray
2005,14-17,0245,GRC,image_data/drawings/TRAIN_00/modified_drawings/2005_14-17_0245_GRE_R_C_oil.jpg,2005_14-17_0245_GRE_R_C_oil
2005,14-17,0245,GRC,image_data/drawings/TRAIN_00/modified_drawings/2005_14-17_0245_GRE_R_C_pencil_gray.jpg,2005_14-17_0245_GRE_R_C_pencil_gray
2005,14-17,0245,GRC,image_data/drawings/TRAIN_00/modified_drawings/2005_14-17_0245_GRE_R_C_texture.jpg,2005_14-17_0245_GRE_R_C_texture
2005,14-17,0245,GRC,image_data/drawings/TRAIN_00/modified_drawings/2005_14-17_0245_GRE_R_C_water.jpg,2005_14-17_0245_GRE_R_C_water
2008,14-17,5206,CZE,image_data/drawings/TRAIN_00/modified_drawings/2008_14-17_5206_TCH_R_C_gray.jpg,2008_14-17_5206_TCH_R_C_gray
2008,14-17,5206,CZE,image_data/drawings/TRAIN_00/modified_drawings/2008_14-17_5206_TCH_R_C_oil.jpg,2008_14-17_5206_TCH_R_C_oil
2008,14-17,5206,CZE,image_data/drawings/TRAIN_00/modified_drawings/2008_14-17_5206_TCH_R_C_pencil_gray.jpg,2008_14-17_5206_TCH_R_C_pencil_gray
2008,14-17,5206,CZE,image_data/drawings/TRAIN_00/modified_drawings/2008_14-17_5206_TCH_R_C_texture.jpg,2008_14-17_5206_TCH_R_C_texture
2008,14-17,5206,CZE,image_data/drawings/TRAIN_00/modified_drawings/2008_14-17_5206_TCH_R_C_water.jpg,2008_14-17_5206_TCH_R_C_water
2009,14-17,0939,BGR,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_0939_BGR_R_C_gray.jpg,2009_14-17_0939_BGR_R_C_gray
2009,14-17,0939,BGR,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_0939_BGR_R_C_oil.jpg,2009_14-17_0939_BGR_R_C_oil
2009,14-17,0939,BGR,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_0939_BGR_R_C_pencil_gray.jpg,2009_14-17_0939_BGR_R_C_pencil_gray
2009,14-17,0939,BGR,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_0939_BGR_R_C_texture.jpg,2009_14-17_0939_BGR_R_C_texture
2009,14-17,0939,BGR,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_0939_BGR_R_C_water.jpg,2009_14-17_0939_BGR_R_C_water
2009,14-17,0941,BGR,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_0941_BGR_R_C_gray.jpg,2009_14-17_0941_BGR_R_C_gray
2009,14-17,0941,BGR,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_0941_BGR_R_C_oil.jpg,2009_14-17_0941_BGR_R_C_oil
2009,14-17,0941,BGR,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_0941_BGR_R_C_pencil_gray.jpg,2009_14-17_0941_BGR_R_C_pencil_gray
2009,14-17,0941,BGR,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_0941_BGR_R_C_texture.jpg,2009_14-17_0941_BGR_R_C_texture
2009,14-17,0941,BGR,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_0941_BGR_R_C_water.jpg,2009_14-17_0941_BGR_R_C_water
2009,14-17,1234,DEU,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_1234_DEU_R_C_gray.jpg,2009_14-17_1234_DEU_R_C_gray
2009,14-17,1234,DEU,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_1234_DEU_R_C_oil.jpg,2009_14-17_1234_DEU_R_C_oil
2009,14-17,1234,DEU,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_1234_DEU_R_C_pencil_gray.jpg,2009_14-17_1234_DEU_R_C_pencil_gray
2009,14-17,1234,DEU,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_1234_DEU_R_C_texture.jpg,2009_14-17_1234_DEU_R_C_texture
2009,14-17,1234,DEU,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_1234_DEU_R_C_water.jpg,2009_14-17_1234_DEU_R_C_water
2009,14-17,1787,ISL,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_1787_ISL_R_C_gray.jpg,2009_14-17_1787_ISL_R_C_gray
2009,14-17,1787,ISL,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_1787_ISL_R_C_oil.jpg,2009_14-17_1787_ISL_R_C_oil
2009,14-17,1787,ISL,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_1787_ISL_R_C_pencil_gray.jpg,2009_14-17_1787_ISL_R_C_pencil_gray
2009,14-17,1787,ISL,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_1787_ISL_R_C_texture.jpg,2009_14-17_1787_ISL_R_C_texture
2009,14-17,1787,ISL,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_1787_ISL_R_C_water.jpg,2009_14-17_1787_ISL_R_C_water
2009,14-17,2021,POL,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_2021_POL_R_C_gray.jpg,2009_14-17_2021_POL_R_C_gray
2009,14-17,2021,POL,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_2021_POL_R_C_oil.jpg,2009_14-17_2021_POL_R_C_oil
2009,14-17,2021,POL,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_2021_POL_R_C_pencil_gray.jpg,2009_14-17_2021_POL_R_C_pencil_gray
2009,14-17,2021,POL,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_2021_POL_R_C_texture.jpg,2009_14-17_2021_POL_R_C_texture
2009,14-17,2021,POL,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_2021_POL_R_C_water.jpg,2009_14-17_2021_POL_R_C_water
2009,14-17,3652,COL,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_3652_COL_R_C_gray.jpg,2009_14-17_3652_COL_R_C_gray
2009,14-17,3652,COL,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_3652_COL_R_C_oil.jpg,2009_14-17_3652_COL_R_C_oil
2009,14-17,3652,COL,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_3652_COL_R_C_pencil_gray.jpg,2009_14-17_3652_COL_R_C_pencil_gray
2009,14-17,3652,COL,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_3652_COL_R_C_texture.jpg,2009_14-17_3652_COL_R_C_texture
2009,14-17,3652,COL,image_data/drawings/TRAIN_00/modified_drawings/2009_14-17_3652_COL_R_C_water.jpg,2009_14-17_3652_COL_R_C_water
2010,14-17,0347,RUS,image_data/drawings/TRAIN_00/modified_drawings/2010_14-17_0347_RUS_R_C_gray.jpg,2010_14-17_0347_RUS_R_C_gray
2010,14-17,0347,RUS,image_data/drawings/TRAIN_00/modified_drawings/2010_14-17_0347_RUS_R_C_oil.jpg,2010_14-17_0347_RUS_R_C_oil
2010,14-17,0347,RUS,image_data/drawings/TRAIN_00/modified_drawings/2010_14-17_0347_RUS_R_C_pencil_gray.jpg,2010_14-17_0347_RUS_R_C_pencil_gray
2010,14-17,0347,RUS,image_data/drawings/TRAIN_00/modified_drawings/2010_14-17_0347_RUS_R_C_texture.jpg,2010_14-17_0347_RUS_R_C_texture
2010,14-17,0347,RUS,image_data/drawings/TRAIN_00/modified_drawings/2010_14-17_0347_RUS_R_C_water.jpg,2010_14-17_0347_RUS_R_C_water
2010,14-17,3477,ITA,image_data/drawings/TRAIN_00/modified_drawings/2010_14-17_3477_ITA_R_C_gray.jpg,2010_14-17_3477_ITA_R_C_gray
2010,14-17,3477,ITA,image_data/drawings/TRAIN_00/modified_drawings/2010_14-17_3477_ITA_R_C_oil.jpg,2010_14-17_3477_ITA_R_C_oil
